birth_loc,num_sibs,hosp_visit,height
1,2,0,71.13930101654536
1,0,0,69.63543712338105
0,0,0,69.5356022241089
0,0,0,69.60169455374263
1,1,0,69.75292899182196
1,0,0,71.49699296783565
1,0,0,72.30555369636025
0,0,0,71.37300839226853
0,2,0,71.14782324183318
0,0,0,70.29957595576765
0,2,0,74.25204192444663
0,0,0,71.22203646453826
0,0,0,69.18245516249972
0,2,0,65.4733146367846
0,8,0,70.51958016712837
0,0,0,69.23225955078635
0,0,0,70.43025470864725
0,0,0,63.920488241307346
0,0,0,74.29432358943005
0,6,0,67.38796826401817
1,3,0,72.34166220657762
0,1,0,67.80128842964362
1,0,0,69.01729319278114
0,1,0,73.01381203652008
1,1,0,75.14900835402752
0,1,0,65.85064554800805
0,0,0,72.19432917122963
1,0,0,74.22890392250793
0,0,0,69.40108156273854
0,5,0,66.76863104532868
1,1,0,70.73887680716604
1,0,0,69.16568406544465
0,0,0,66.95038242033685
0,2,3,67.27190168681194
0,4,5,70.65209298547153
0,0,1,67.58560077268469
0,3,0,63.33213951787846
0,2,0,68.45058447151673
0,0,0,65.34085474243513
0,0,0,70.53072136058842
1,2,0,69.60413357098489
0,0,0,67.96043592035102
0,1,0,72.58419311964877
1,2,0,73.9588193659524
0,4,0,68.20914260908614
1,2,0,76.1151449381108
0,4,0,71.74303018393786
0,0,23,69.05577539308972
0,0,0,72.03472950734046
0,1,0,73.50607941184512
0,0,0,71.06366946482906
0,0,0,69.75343929300699
0,0,0,71.0766820581249
0,5,0,67.87694027484821
1,0,0,70.6693398741168
1,5,4,69.25570114129594
0,0,0,72.00273160591823
0,1,0,69.29077753404911
1,0,0,72.70427222564693
1,5,0,67.4928498801732
0,1,0,71.90865795761991
0,4,0,70.9241385056617
0,0,0,69.66685202407663
0,2,0,67.29576520396664
0,5,1,73.65796000027976
1,1,0,74.60400255311977
0,1,0,75.42968817317715
0,0,0,71.57336986521766
1,2,0,67.53829459552041
1,0,1,69.55436621946482
0,1,0,62.58187564149833
0,1,0,64.23177224105366
0,0,3,68.76236563856476
0,4,0,74.17628418290853
0,1,0,71.69494153130294
0,3,0,70.64403194440797
0,0,0,66.29122122058894
0,0,0,77.80378190415364
1,1,0,71.16281705483355
0,0,0,70.85088035610316
0,2,0,73.87971974253881
0,1,0,73.30786516359889
1,0,0,74.53645969931091
0,0,0,68.18430302625218
0,0,0,69.21213802164519
0,1,0,66.62163639417984
0,1,0,72.03838939220918
1,0,1,70.61402596326283
0,0,0,65.32209668216893
1,0,0,69.65737117473053
0,2,1,69.02889652050993
0,0,0,68.96726214588165
1,0,0,71.47818285138969
0,0,0,69.99539793532274
0,2,0,72.69094867083349
0,8,0,68.39334350258157
0,2,0,66.17035406392183
0,0,0,72.8243072166564
0,0,0,71.61481681495232
1,0,0,68.35872959379918
0,5,0,73.53366877786235
1,0,30,69.95569364777438
0,0,0,65.2278189375098
0,0,0,64.37644999145343
0,1,0,69.81023867218812
0,0,0,68.53277731128765
0,0,6,70.98099056723628
0,1,0,69.77568904232886
0,5,0,70.19730995768853
0,1,0,72.70817042389221
1,0,0,68.29087243076046
1,0,0,74.51882479625019
0,0,0,65.5906497989936
0,0,0,78.97689020068835
0,0,0,68.06396679729555
0,0,0,69.34298526838776
0,2,0,73.39843500743642
0,0,0,68.94187081140905
0,0,0,68.56880758988072
1,6,0,73.66530809146724
0,0,0,66.88634351727335
0,1,0,66.57025021684285
0,7,1,69.93907605540008
0,3,0,67.93909388535
0,1,0,68.76219393077376
1,0,0,64.21855355801942
0,6,0,71.3827285295529
0,2,0,71.98331883653209
0,0,3,70.62006927557422
0,3,0,73.31031704745432
0,0,0,66.65750645065599
0,0,0,71.65765622766712
0,0,0,72.23711432122698
0,0,10,64.42079301903769
0,0,1,70.40840521146202
0,0,0,68.835411508318
0,0,0,69.24715203454501
0,0,0,65.74169088052254
1,1,0,68.5263143105996
0,1,0,72.58767497623435
0,1,0,71.89983612231372
1,0,2,67.94607492172695
0,2,0,73.10927105251056
0,4,0,71.97056355114917
0,0,0,74.29076065453037
1,2,0,68.96742748531716
0,0,0,69.86927104357274
1,0,0,72.32084224652593
1,0,0,70.97980172105767
0,0,0,68.13903428875255
0,3,0,70.51056624090805
0,1,0,69.42622878418915
0,0,0,68.81280169698546
0,1,1,68.32486997403197
0,1,0,72.46823183060542
0,2,16,67.37371820507653
0,0,0,70.29525277779796
1,0,0,66.34553407237176
0,0,0,71.3136183232157
0,2,0,68.51884654947905
0,2,0,74.61897343586851
0,0,1,68.67572058754338
1,2,0,74.35488227176964
0,0,0,72.20408318690663
0,1,0,68.78576137892222
0,0,0,68.35166613594136
0,0,0,68.08282694858482
0,5,0,70.79185054756013
0,0,0,71.41352802506245
1,1,8,69.50012152247551
0,5,0,69.38080569007711
0,3,0,71.0274897178201
0,0,0,72.96811322162647
0,0,0,76.48047661195763
0,0,0,68.53643748823336
0,0,0,69.81874509716066
1,2,0,69.7227512896087
0,0,4,66.38752542288105
0,3,0,72.68987862104187
0,4,0,67.00071502339021
0,0,0,71.98739646700157
1,0,9,65.6739352136546
0,2,0,69.61793651543863
0,6,0,75.96613879509452
0,0,8,70.25767172193598
0,2,0,71.74199879480518
0,3,0,72.95535611756249
0,1,0,68.7772988488514
0,0,5,69.97117983006952
0,1,0,69.92935182665849
0,4,0,73.65277109217801
0,3,0,71.76006137346269
0,0,0,71.16478557120257
0,2,0,69.3591742308006
0,1,0,66.26806430461858
1,3,0,75.04678785717559
0,2,0,63.650785534190256
0,0,0,69.7554441756538
0,0,0,69.71177945950393
0,1,0,66.9821379854092
1,1,0,68.54955409775158
1,1,0,68.011123174654
0,0,0,69.51940553156243
0,6,0,71.02562763419843
0,1,0,71.96940036317389
0,0,0,68.63207075888889
1,5,0,72.23805577841682
0,2,0,67.08393378293681
0,0,0,66.77467035438771
0,0,4,73.57553508842314
0,0,0,72.04720131477954
0,1,0,68.7447458145342
1,0,0,65.6594266323297
0,0,1,70.50678998533017
0,0,0,67.02815308988572
0,0,7,71.40966715079962
1,3,0,66.71295095682225
0,2,1,69.74711378439898
0,0,0,68.48433379193918
0,0,0,73.40223002256604
0,1,0,68.88921913461317
1,0,0,70.45500574969874
0,0,0,72.86452221824331
0,0,0,70.48635771472891
0,1,0,71.35934149490353
0,1,0,67.62082037712021
0,0,0,68.57514915880023
0,4,0,67.36088120085643
0,0,0,67.09157549821799
0,0,1,73.60321566423914
0,4,0,71.52449758978715
1,1,0,71.33016000254112
0,2,0,70.36456428087213
0,2,7,72.30280326580973
0,0,0,69.32286644189995
0,0,0,70.61931646540845
0,1,0,68.94563456926255
1,0,0,69.42258424230586
1,0,0,71.45275032976488
1,0,5,66.8242921698606
0,0,0,70.37607308207168
0,0,0,71.06854643220929
0,0,0,67.55840036231058
1,2,26,65.46271237280914
1,0,0,70.203327013758
0,0,0,67.53277681738207
0,0,0,72.36313148937678
0,1,0,71.36594177654483
0,0,0,70.11212570822418
0,2,1,67.94500005924567
0,2,0,69.25658414770959
0,6,0,70.43830822875793
0,1,0,71.48064468734779
0,1,2,70.7927133992542
1,0,0,73.2971610011237
0,0,0,71.3085660814902
1,0,1,69.8636300671585
0,2,6,66.48681601934375
0,0,0,67.37462063413356
1,0,37,69.46048906427878
0,0,0,68.88813965475548
0,1,0,70.02129829889881
0,2,0,75.87993503742902
0,3,7,70.29648624992349
0,4,0,67.50897325260681
1,1,0,71.0647676807937
0,0,0,70.1202639984569
0,0,0,73.19372002569015
1,0,1,70.97778486696073
0,2,1,66.27035139377236
0,0,0,72.82043074158358
0,2,0,69.66854924368668
0,1,0,66.84084267250118
0,1,0,72.49858116285282
0,0,6,75.00934977326501
1,0,18,67.18219375490521
1,1,0,73.54780779236236
0,3,0,68.27258025692647
1,0,0,74.88240716175267
0,0,0,67.26043143297248
0,2,0,69.92574479122756
1,0,0,67.71298077186431
0,0,0,72.2691985544855
1,0,0,65.23787934961773
0,1,0,70.37475034684225
0,0,0,70.73632313404322
0,3,0,71.52807404394585
0,0,0,74.48813448073622
0,0,1,71.66361198802363
0,0,17,73.4148984140633
1,2,0,70.46085960254365
0,1,1,65.5343936472205
0,1,0,68.85976790077527
0,0,0,70.82102473179454
1,0,0,72.13943858808729
0,0,0,71.51394877412454
1,0,0,75.155863926797693
1,5,0,75.07663461360664
0,1,0,67.29729051115524
0,0,0,66.55707474741541
1,1,9,73.80417673642623
0,1,0,67.29404359933639
0,6,1,73.14860025407627
1,3,0,74.00885903949342
0,0,0,72.92780545566129
1,0,0,70.49171190457014
0,0,0,75.44650748003235
0,2,0,68.66405085038816
0,0,0,68.21884500859387
1,0,0,70.27448896862477
0,0,0,68.04972194249969
0,8,0,68.9956508868925
0,0,0,69.98130841245653
0,0,0,70.78100176529074
0,2,0,70.33055612883308
0,0,0,72.93191846837712
0,0,0,66.62323814943399
0,2,0,67.29063344436064
0,1,0,70.9075724953169
0,0,0,71.06596564917562
0,1,0,68.27636963451963
0,2,0,72.11113555886898
1,0,0,65.73813357230217
0,2,1,75.24517578013479
0,1,0,67.2159121205461
0,7,0,71.5220102757551
0,8,0,66.75424381705945
0,0,0,72.8896511239485
1,0,0,74.503480426896175
0,0,0,66.86184488176261
0,0,1,73.53365354687853
0,2,2,67.74416764125272
0,1,0,73.63170702316823
0,2,0,62.611034099993475
1,0,0,72.33667103259427
0,0,0,69.26498653364303
0,0,0,70.50275025234207
0,1,0,70.6439099281181
0,1,0,66.61896094217902
0,0,0,73.74281444441996
0,4,0,68.72094372585686
1,0,1,66.43926926515736
0,0,0,76.12713775475248
1,0,0,67.32035067051264
1,0,0,75.86139740754214
0,4,0,73.24611302553588
0,1,0,73.06803034765242
0,4,3,72.89853949778478
1,3,0,67.7766639872467
0,6,0,65.64772900778924
0,0,0,69.55755365471728
0,0,0,72.3185301711906
0,0,0,71.07542842733166
1,1,0,70.8501925124038
1,0,0,76.04094580655146
0,0,0,66.12544187426754
0,2,1,76.19855138603818
0,1,0,72.12705490747977
1,0,0,72.04692695850756
0,0,0,64.93171442193119
1,0,1,67.4159668646378
1,0,0,70.58729884443285
0,1,3,70.0438924445016
0,2,0,70.10135679358622
0,6,0,70.68792106098398
0,0,0,72.23298006487626
0,0,0,69.69229608091882
0,0,1,69.02540200328774
0,1,0,73.54796862380438
0,6,0,68.96021906320003
0,0,0,67.60863553710043
0,1,0,68.5666079325161
1,0,2,68.72550257686068
0,1,0,64.10081387661192
0,7,0,70.65790107471234
0,4,0,67.00771366462483
1,0,0,70.60403290764664
0,2,11,67.64668719326637
0,0,0,67.74659124647974
0,3,0,67.51810409694677
0,1,0,69.96170832093422
0,0,0,68.65888863807086
0,0,4,71.5478340604891
1,0,2,74.92810187569086
0,2,0,71.6622805399729
0,2,0,68.0781745747414
1,0,0,68.77949156129917
0,1,0,70.58717821774643
0,0,0,70.67378622125639
1,2,0,73.26063239811265
0,0,0,70.92396992745238
1,0,0,69.76311458382973
0,1,0,66.00971593758905
0,3,0,68.49690952749101
0,1,0,71.09711262303173
0,1,13,73.23418661205585
0,5,0,70.14663575947486
0,0,0,62.27678425213128
0,0,9,65.72015092127499
0,0,0,67.86221610743819
1,5,0,70.94516858500619
0,0,7,70.45180359073227
1,0,4,62.58795926639515
0,1,0,70.7451668703503
1,0,8,69.32429556910436
0,0,0,71.23322210244231
0,0,19,69.0001283674006
0,5,0,67.62927077784
0,2,0,69.51632972467011
0,0,0,62.43207213242638
0,1,0,67.15739183201632
0,0,0,62.62115108296241
0,0,0,70.7104862434727
0,0,0,73.56197280482093
0,2,0,67.97617193374413
0,1,0,68.41886553633562
1,2,0,66.96051915036274
1,2,0,68.75487501064136
0,1,1,68.84911035947455
0,1,23,74.67129989791935
0,1,0,67.4433897873274
0,0,0,68.43380173562318
0,2,0,68.36603890811185
0,0,0,67.49348011109169
1,0,0,67.944909586812
0,0,0,70.75324695869287
1,0,0,70.7249651582279
0,0,0,67.85706429559906
0,0,0,71.33200096092716
0,1,0,69.20845291712085
0,1,6,70.34259596157473
1,0,0,69.32067202128191
1,0,0,71.08056255580969
1,0,0,70.0702522198992
0,2,0,69.57316842072528
1,7,1,67.75732212579446
0,6,0,69.37497803336704
1,0,0,69.9114621758389
0,0,0,65.99144548739312
0,1,0,73.1117218437271
1,0,0,67.47876850493083
0,0,0,72.24763027984851
0,0,0,65.04768105447783
0,2,0,73.1611760617255
0,0,0,68.06779172626493
0,0,0,71.15227448112958
1,0,0,73.36053766617584
0,0,0,67.67010586252593
0,2,0,66.48611531867915
0,1,0,70.09284716013215
1,1,0,68.54729398379996
0,7,0,70.03248924958727
0,1,0,70.42977391532362
0,0,0,67.17352482574037
0,0,0,68.02682628212752
0,0,0,70.70088395905792
0,1,0,69.28833080884499
1,0,0,70.7986891002097
0,3,0,70.77256151542609
0,0,0,68.36331346724072
1,0,0,70.03977324599701
0,1,0,68.81042250584422
0,0,0,72.18659538672773
1,7,0,66.13940124649787
0,0,0,71.32437876174676
1,1,0,70.72097263324886
0,1,0,67.5217030404407
0,2,15,72.57776791838752
1,0,4,70.12409628151848
0,1,7,68.82882097352898
1,0,0,69.79391427056692
0,0,0,69.05026876886242
0,1,0,73.57029025046158
1,0,0,71.88413101286125
0,0,2,68.92280907390354
1,0,0,70.13335935312516
0,1,0,67.9151280477579
1,2,3,66.93751306591037
0,1,0,71.03029764608875
0,0,10,71.04166299498807
1,5,0,66.70492537162234
0,0,0,72.24051019571168
0,0,0,73.90979480778657
1,0,0,65.97017624298746
0,2,0,68.90529714135072
0,0,0,68.02293283960437
1,1,0,73.75128039887232
0,3,2,70.5869801868405
0,0,0,72.90994084729735
0,2,0,68.31092199846871
0,0,0,72.4956023844943
0,0,0,73.33224612295106
0,0,0,72.59951387370349
0,0,0,70.81403356565984
1,1,0,71.05385125746764
0,4,0,69.9755007471454
1,0,0,70.81947073148157
1,3,0,67.06538580183417
0,0,0,67.8344748886096
0,0,0,71.24672757985375
1,0,0,70.21356522345165
1,0,0,70.15207489201393
1,3,0,68.00768643872006
1,0,2,74.47850814711438
0,6,0,74.20271509661691
0,0,0,71.43892381326161
0,0,0,71.25302637363706
0,9,0,69.65677147983064
1,6,0,66.65683449405581
0,1,0,71.87980994777888
0,1,50,73.04624098582458
0,0,0,66.39051271366817
1,2,0,70.68172342628858
0,0,0,71.00982409946502
0,7,0,67.70902458042285
0,1,0,67.93383459312443
0,1,0,75.59659418883659
1,2,0,75.11254930522169
0,0,0,66.62549730846064
0,0,0,68.3592332937493
0,1,0,72.24155726126705
0,1,0,70.88974460992343
0,2,0,69.39014728482049
1,0,0,71.74938077808675
0,1,0,69.68208121156896
0,2,0,70.6738044713477
0,0,4,68.5187701620856
1,1,0,69.39666571051525
0,0,0,68.0913545704309
0,0,0,72.86800533980913
1,0,0,70.26631310349559
0,5,0,71.43987862145204
0,0,0,72.57440736930997
1,7,0,70.15422622910172
0,2,1,74.08099967443957
0,0,5,72.5739381741083
0,1,0,70.0925254272375
0,3,0,69.15429440074776
0,0,0,71.73831471712893
1,3,0,66.914361296421
0,1,0,67.3258735207042
0,2,6,72.59389158038091
1,1,0,74.16369819541721
0,6,0,73.62660290371942
0,8,0,67.31998148793872
0,0,0,68.41246055206584
0,0,0,73.25348653544457
0,0,0,72.05611101911423
1,1,0,67.0068674669935
0,1,0,71.61053623425887
0,2,0,63.35639986253729
0,0,0,74.5243036511447
0,0,0,68.18090062456416
0,0,0,69.23718643418552
0,1,0,69.30710565496659
0,0,0,65.46748278301024
1,0,0,68.03994756938835
1,1,0,71.5380277628398
0,0,0,65.16206060128857
0,0,0,72.22404958696873
0,4,0,69.35214193671894
1,2,0,69.27986269510467
0,0,0,71.05435430737357
0,3,0,66.6233096652537
0,0,0,69.87213462188882
0,0,0,65.3245013841225
0,0,7,62.60071923019421
1,3,0,68.68029029379107
0,0,0,73.64725011333745
0,2,0,71.90896737281535
1,6,0,67.31800127214372
1,1,0,64.92953896287288
1,0,0,65.51270235458875
0,7,0,68.19021847800026
0,1,0,65.3363525938445
1,0,0,75.25922611278955
0,2,0,69.6341656197456
0,7,2,68.10714884663693
0,1,2,70.256741353801
0,0,0,68.68012760659981
0,1,0,68.1022133433805
0,1,0,72.03832076458649
0,2,0,68.49298158162246
0,0,0,69.71028430744761
0,0,0,69.35129322499967
0,0,0,70.8947692671779
0,5,0,69.46331704173706
1,1,0,64.97878636496985
1,2,0,73.22915240499242
0,0,0,72.89396622223197
0,0,0,68.04080592473503
1,0,0,72.30260994182152
0,0,16,71.67255544553792
1,0,6,67.4125790772911
0,0,0,63.84760322107955
1,0,0,71.6023512128523
1,3,0,69.64489861965274
0,3,2,74.58163273898268
0,0,0,69.51040318379901
0,0,0,67.58013148490717
0,4,0,70.33772461724865
0,3,1,70.7341667041382
0,2,0,74.9547744883669
0,2,0,66.98377681598947
0,0,0,69.60502335937102
0,0,0,70.68031066347692
0,0,0,70.68312399779377
0,2,0,70.22714826111866
0,0,0,67.85111716569622
0,0,0,65.10222966224165
0,2,0,67.64814612774185
0,0,0,67.32861798398068
0,2,0,65.93084063952364
1,2,0,75.73407696977273
0,0,3,71.90140440797535
0,2,0,74.3578154852152
0,0,0,71.70803842470671
0,0,0,69.13220438775093
1,0,2,70.53347853966785
0,5,0,68.22161852205568
1,0,0,71.59574512417817
0,0,0,70.45076645888153
0,2,0,71.64404002791015
0,0,0,70.08951085757279
0,0,0,71.81821084199692
0,0,0,72.93498107926753
0,0,0,69.15310796103333
0,0,0,79.84811667429402
0,0,0,71.03639230443939
0,0,0,67.83815225912664
0,1,0,70.58993573810757
1,0,0,69.62968979890307
0,1,0,73.24296616747033
0,0,0,65.62021593729936
0,1,6,66.86419987599785
0,0,0,64.09869503118381
1,0,1,69.17029268758789
1,0,0,68.75790416660054
1,0,0,64.773348285877
0,0,0,69.6721830444017
0,0,0,71.42962268265705
0,0,3,71.85773613410115
0,4,0,71.4584286884982
0,2,0,73.23041537090256
0,2,0,72.8695118646811
0,0,0,73.53433736477871
0,2,0,67.49929928238213
0,0,0,70.08806422225324
1,0,0,66.16098935182818
1,0,0,66.05628326664267
0,0,5,71.1796468772074
0,5,0,70.31900049729914
0,0,0,71.31955091788345
0,2,0,70.35050322053627
0,1,0,72.26907056068555
0,5,0,70.84074228474695
0,2,0,74.18777248939928
0,0,13,69.7739905352061
0,0,0,71.86268613734694
0,1,0,72.63340940236182
1,0,8,69.10266892906361
0,1,0,62.98514283296102
0,0,0,68.76941391895288
1,0,0,69.23807202567795
1,0,0,73.31660917588192
0,1,0,69.82260889610608
0,0,0,74.64156835691458
0,0,0,73.59606935268637
0,1,0,70.34827776572259
1,0,0,65.5558422204398
0,2,0,67.90659808969998
0,1,1,73.58793089442514
0,0,0,71.22529896688322
0,0,0,72.49815126723503
0,2,0,64.68171377595276
0,2,0,68.49197861514914
0,0,0,76.00048013547124
1,0,0,73.3289577934825
0,0,0,70.96399279431591
0,1,0,74.40043483015143
0,0,0,69.70290996039816
1,1,5,72.97992480313648
1,2,0,65.55119087426115
1,1,0,76.36135293657169
1,0,0,68.48063256742809
1,0,0,70.93162227849365
0,0,0,72.76439292918542
0,0,0,79.17584838231639
0,0,0,73.35602583986426
0,0,0,65.46957107676849
0,0,0,71.83598955782257
1,0,0,74.89404151878388
0,0,0,71.0464741736785
0,0,0,64.23162711346275
0,1,0,72.54726129244276
0,0,0,70.83433422104207
0,1,0,68.52615011670217
0,1,0,69.31781319510942
0,0,0,69.23668352857355
1,0,1,67.77389954527597
1,2,0,68.48829496884892
0,2,0,65.76042984729608
0,0,0,69.56894088267877
0,1,0,68.2142595562906
1,4,0,69.32892250061042
0,5,0,72.02955968883334
1,0,0,72.92073555535026
1,0,0,69.2371681392133
0,0,0,64.091944832238525
0,0,0,69.4564150478487
0,0,0,68.3172125113725
1,0,0,71.97188393767983
0,0,0,67.0176836914779
0,6,0,68.09140080070941
0,1,5,69.59845679124402
0,1,0,68.07641224006032
0,1,0,68.56238587266124
0,0,0,68.29340650082338
0,0,2,72.3929547690371
1,0,0,73.78113646168262
0,1,0,67.30611056156484
0,2,0,69.83623812340787
0,1,0,71.16585604580563
0,0,0,73.79417616260278
0,4,0,68.79992131898501
0,0,0,70.02882295945197
0,0,3,71.85884617399907
1,3,0,70.86846270116679
0,0,0,67.66030717406743
0,2,0,72.9488390812091
0,0,0,68.15104078304302
0,2,14,71.24007294384901
0,6,0,71.60178912780934
0,0,0,71.878096212388
0,3,0,69.78110101019304
0,0,0,72.75975352521996
0,0,1,77.92548989463599
0,0,0,70.8218427422276
1,0,0,74.36490074386872
1,1,0,69.54921828688785
0,0,0,72.2340492425365
0,0,0,67.96088948468868
0,0,0,70.150008476564
1,0,0,65.81572641483582
0,0,0,72.73114254292322
0,0,0,65.15290579255503
0,1,0,75.28132020912346
0,0,0,73.24606588513134
0,1,0,71.10699706517387
1,2,0,68.62999384082289
1,0,1,67.71209845720998
0,0,0,72.76654659816607
0,6,0,73.69173186230613
1,3,0,72.686677209405
1,5,0,72.16042592967962
1,0,0,69.68927973599733
0,4,0,70.05538006510004
0,2,0,71.45879946617362
0,1,0,66.70166790131074
0,1,2,74.1141725698272
0,0,0,69.25371885923163
0,6,0,68.72093468004125
0,2,0,68.61423882209372
0,0,0,70.31295381619498
0,5,0,68.34657153113125
0,0,3,70.99992028603776
1,0,0,68.23410041877692
0,1,0,69.04043312379768
1,3,0,74.41192286587308
0,0,8,67.43930406015727
1,0,0,70.44820589588575
0,0,0,69.94342542646375
0,0,0,67.45656770244199
0,0,8,70.89409067452218
1,0,0,64.45540031602975
0,5,0,71.51300354708832
1,2,0,72.56359193675515
0,4,0,69.41235604550073
0,1,0,69.45540047467566
1,0,2,73.66759364573592
1,0,0,69.99631140699677
0,0,0,73.06614945898086
1,1,0,71.06703655937288
1,5,0,67.38147328778528
0,0,0,67.13404912816985
0,6,0,68.81174480791933
0,1,0,70.56752580377342
0,1,0,72.23879673228853
0,0,0,70.12367860953215
1,1,0,69.73650154390226
0,1,0,67.3166675327126
1,0,0,68.18709695793409
0,3,0,68.97203160182518
0,0,0,63.810884957382775
1,0,0,71.29848456876192
0,2,0,67.52392143790613
0,5,0,65.64364936646983
1,0,0,68.98096026102371
0,0,0,69.11834929343158
0,0,3,66.73290385475794
1,5,0,65.96797526417707
0,4,0,70.53307851336025
1,0,0,70.21360456127414
1,0,0,70.22987391877884
0,7,0,69.33099701225206
0,2,0,70.82775762885221
1,3,0,69.3775681333026
1,4,0,70.74082314252621
1,8,0,72.49801325601074
0,0,0,68.14595977209757
0,1,4,66.98643741397773
0,1,0,67.55237098255682
0,0,0,70.8516297230117
0,0,0,73.14166581847671
0,0,0,72.23213873257325
0,0,0,70.1942784918697
0,1,0,70.8488154672955
1,2,0,68.96886500433668
0,3,0,67.45396906380208
0,1,0,69.68917575687209
0,0,0,69.71793630524725
0,1,40,72.0564703008353
0,1,0,70.64992116473476
0,0,1,71.4801756508875
0,0,0,71.58261161119938
0,0,0,70.22359807334912
0,1,8,71.44771170183813
1,5,0,71.27851387394414
0,2,0,67.38921010852127
0,3,0,72.271804346858
0,1,0,68.72159410505463
0,1,0,65.58845128981977
1,7,0,73.12392928091904
0,1,0,67.83193212842005
1,6,0,68.13248924958538
0,0,0,72.84743629558963
1,3,0,70.96681344369709
1,0,0,73.62905109940948
1,0,34,69.99842854272337
1,0,0,69.75834441855481
0,0,0,68.6306764687179
1,0,0,73.19771074213871
1,2,1,62.95205941776386
1,2,0,67.60949770224343
0,1,0,69.26703307048498
0,0,0,72.9460632636581
0,2,0,69.7616841853793
0,0,0,70.45907831650024
0,8,0,77.22663376315619
0,0,0,75.25375852254456
0,1,0,67.31222403691773
1,2,7,71.94309636518629
0,1,0,70.11100149161099
0,4,0,70.08290572534759
0,0,0,68.40060388609767
0,2,0,70.16005713833471
0,2,0,72.04285283616213
0,3,0,67.62815354822435
0,1,0,69.85117953051332
0,1,0,69.20522430890998
0,0,0,71.07705359929784
0,5,0,67.60503587413572
0,0,0,69.23424395557167
0,0,0,64.13371056207784
1,3,3,66.02796447923679
0,1,0,65.86183979938917
0,0,0,69.4078750226382
0,0,0,71.25452975278421
0,0,62,66.60798467742191
0,1,0,67.08584369708723
1,1,0,71.85128414129822
0,5,2,68.4401780019105
0,0,3,70.18796935525442
0,0,0,70.25121547850723
0,2,0,68.33598837900604
1,0,0,70.48184574253361
0,0,0,73.88870181703561
0,5,0,74.28260781020047
0,0,0,70.09854273017046
0,1,0,71.16958734965539
0,0,0,62.64185866998136
0,1,0,70.03251912443368
0,0,0,72.79826893359842
1,1,0,70.19842961374586
0,0,58,68.64472527919264
0,2,0,64.45130074527823
1,4,0,65.99843534278388
1,0,0,69.71848808597412
1,0,0,67.94363840130146
0,0,0,67.00847493080407
0,7,0,65.59590610943079
0,0,0,68.61636928248014
1,0,0,65.82281724076475
0,1,1,68.78162491377866
1,2,2,67.18003463827519
1,1,0,68.26054480363412
0,0,0,69.75610089553824
0,1,9,68.83484166366367
0,0,0,71.82141193334003
0,0,0,64.36023598311694
0,0,0,74.14615478101878
0,0,0,65.55294130165508
0,7,0,68.56036404394638
0,0,0,70.94728643552962
0,0,0,66.83333833140077
0,0,0,72.78222474821494
0,0,0,70.8084604774631
1,0,0,68.47303223230601
0,0,0,66.79397979436708
0,0,0,66.76761446070952
0,0,0,63.353526069654656
0,0,0,67.04467346409308
0,0,0,68.23858401762217
0,1,0,70.30952723651151
0,1,0,76.97581245842294
0,0,11,73.49505141973218
0,0,0,67.37063557280847
0,0,0,64.3139562731338
0,0,0,61.75687463696943
0,0,0,67.25232070244626
0,0,0,70.32724757423516
0,0,0,76.34955352026248
0,2,0,70.74100647915516
1,0,0,67.11802159289387
1,0,0,68.5604474389847
0,1,0,68.85731866797033
1,2,8,72.41355678522432
0,1,3,70.94569774723753
1,0,0,66.78689448498815
0,3,0,72.46833101259736
0,7,62,70.28407623376343
0,5,0,71.26450274405343
0,0,0,70.09009969831506
1,0,0,70.33764362947696
1,5,0,71.62556172538007
0,0,0,68.61500969028928
1,4,0,71.12169457205736
0,0,0,67.70800507797394
0,3,0,68.0853885840342
0,0,0,67.43433297539514
1,1,0,75.39193742357826
1,0,0,70.97177740064853
0,1,0,74.19238299032419
0,0,5,69.39298836452443
1,2,0,72.81227942618357
0,0,0,74.29802223806145
1,0,0,72.50919479027556
0,0,7,71.2042661939183
1,1,2,69.9621466402685
0,0,0,65.92647390928518
0,1,0,65.12067425294401
0,2,0,72.99991600129381
1,0,0,70.18042816196171
0,2,0,68.32975105866778
0,5,0,69.91666826314105
0,3,0,66.3445576303472
0,0,0,69.2057813620733
0,1,43,72.42203573886215
0,1,0,71.98556952803247
0,0,0,64.4183594189033
1,2,0,72.71130894733795
1,0,0,71.769871623642
0,3,0,66.33994621808966
0,0,0,67.59117309345935
0,0,0,71.41437796435441
1,0,0,70.21192253349378
0,0,1,75.35522676100628
0,4,1,70.71417955447073
0,7,0,75.10072765011147
0,1,0,69.43447315504024
0,0,0,69.63271275572626
0,2,2,69.74618528793711
1,0,0,69.34730375980378
0,4,0,67.43861839438966
0,1,0,75.0965161057085
0,0,4,68.03228499929963
0,0,0,68.72099392696279
0,0,1,69.03519577349503
0,0,0,71.12919843737608
0,5,0,66.03462155176015
0,0,4,68.92320703574855
0,2,2,69.4849023921267
0,1,0,70.25836517720018
0,1,0,68.91524469134609
0,0,2,71.38088036537118
0,0,0,68.58353253061219
0,0,0,71.98630814393823
1,6,0,75.13660113935832
0,0,0,67.93058911773679
0,0,0,71.23142455826518
0,1,0,70.16026478542872
0,2,0,66.86879146446728
0,1,0,67.89564597507056
1,1,0,70.88445311139587
0,0,0,68.98860511306086
1,0,0,68.75168174218122
0,1,0,69.85995201881266
0,5,0,71.23467520355331
0,5,0,71.3646245938046
